data,value
09/10/2019 13:25:00,0.20
09/10/2019 13:27:00,62.70
09/10/2019 13:29:00,0.20
09/10/2019 13:31:00,0.00
09/10/2019 13:33:00,0.20
09/10/2019 13:35:00,0.20
09/10/2019 13:37:00,0.00
09/10/2019 13:39:00,61.90
09/10/2019 13:41:00,0.20
09/10/2019 13:43:00,0.20
09/10/2019 13:45:00,0.30
09/10/2019 13:48:00,0.20
09/10/2019 13:50:00,0.20
09/10/2019 13:52:00,61.00
09/10/2019 13:54:00,0.00
09/10/2019 13:56:00,0.00
09/10/2019 13:58:00,0.20
09/10/2019 14:00:00,0.00
09/10/2019 14:02:00,0.00
09/10/2019 14:04:00,60.20
09/10/2019 14:06:00,0.20
09/10/2019 14:08:00,0.20
09/10/2019 14:10:00,0.00
09/10/2019 14:12:00,0.00
09/10/2019 14:14:00,69.10
09/10/2019 14:16:00,59.80
09/10/2019 14:18:00,0.30
09/10/2019 14:20:00,0.30
09/10/2019 14:22:00,0.20
09/10/2019 14:24:00,0.20
09/10/2019 14:26:00,71.80
09/10/2019 14:28:00,59.40
09/10/2019 14:30:00,0.20
09/10/2019 14:32:00,0.20
09/10/2019 14:34:00,0.00
09/10/2019 14:36:00,0.20
09/10/2019 14:38:00,71.30
09/10/2019 14:40:00,59.40
09/10/2019 14:42:00,0.20
09/10/2019 14:44:00,0.00
09/10/2019 14:46:00,0.00
09/10/2019 14:48:00,0.20
09/10/2019 14:50:00,69.50
09/10/2019 14:52:00,58.30
09/10/2019 14:54:00,0.20
09/10/2019 14:56:00,0.20
09/10/2019 14:58:00,0.00
09/10/2019 15:00:00,0.20
09/10/2019 15:02:00,67.80
09/10/2019 15:04:00,58.30
09/10/2019 15:06:00,0.20
09/10/2019 15:08:00,0.00
09/10/2019 15:10:00,0.20
09/10/2019 15:12:00,0.20
09/10/2019 15:14:00,63.30
09/10/2019 15:16:00,57.80
09/10/2019 15:18:00,0.00
09/10/2019 15:20:00,0.20
09/10/2019 15:22:00,0.30
09/10/2019 15:24:00,0.30
09/10/2019 15:26:00,62.50
09/10/2019 15:28:00,0.20
09/10/2019 15:30:00,0.20
09/10/2019 15:32:00,0.00
09/10/2019 15:34:00,0.00
09/10/2019 15:36:00,0.20
09/10/2019 15:38:00,61.40
09/10/2019 15:40:00,0.00
09/10/2019 15:42:00,0.20
09/10/2019 15:44:00,0.00
09/10/2019 15:46:00,0.20
09/10/2019 15:48:00,0.20
09/10/2019 15:50:00,60.70
09/10/2019 15:52:00,0.20
09/10/2019 15:54:00,0.00
09/10/2019 15:56:00,0.20
09/10/2019 15:58:00,0.00
09/10/2019 16:00:00,69.40
09/10/2019 16:02:00,59.70
09/10/2019 16:04:00,0.00
09/10/2019 16:06:00,0.20
09/10/2019 16:08:00,0.00
09/10/2019 16:10:00,0.00
09/10/2019 16:24:00,71.70
09/10/2019 16:26:00,58.80
09/10/2019 16:28:00,0.00
09/10/2019 16:30:00,0.00
09/10/2019 16:32:00,0.20
09/10/2019 16:34:00,0.20
09/10/2019 16:36:00,69.80
09/10/2019 16:38:00,58.60
09/10/2019 16:40:00,0.20
09/10/2019 16:42:00,0.20
09/10/2019 16:44:00,0.20
09/10/2019 16:46:00,0.20
09/10/2019 16:48:00,64.40
09/10/2019 16:50:00,58.10
09/10/2019 16:52:00,0.00
09/10/2019 16:54:00,0.00
09/10/2019 16:56:00,0.20
09/10/2019 16:58:00,0.00
09/10/2019 17:00:00,62.10
09/10/2019 17:02:00,0.00
09/10/2019 17:04:00,0.00
09/10/2019 17:06:00,0.00
09/10/2019 17:08:00,0.30
09/10/2019 17:10:00,0.20
09/10/2019 17:12:00,60.80
09/10/2019 17:14:00,0.20
09/10/2019 17:16:00,0.20
09/10/2019 17:18:00,0.00
09/10/2019 17:20:00,0.20
09/10/2019 17:22:00,69.60
09/10/2019 17:24:00,59.70
09/10/2019 17:26:00,0.00
09/10/2019 17:28:00,0.00
09/10/2019 17:30:00,0.20
09/10/2019 17:32:00,0.20
09/10/2019 17:34:00,71.50
09/10/2019 17:36:00,59.10
09/10/2019 17:38:00,0.20
09/10/2019 17:40:00,0.20
09/10/2019 17:42:00,0.20
09/10/2019 17:44:00,0.20
09/10/2019 17:46:00,70.40
09/10/2019 17:48:00,58.50
09/10/2019 17:50:00,0.20
09/10/2019 17:52:00,0.00
09/10/2019 17:54:00,0.20
09/10/2019 17:56:00,0.00
09/10/2019 17:58:00,68.90
09/10/2019 18:00:00,57.90
09/10/2019 18:02:00,0.00
09/10/2019 18:04:00,0.00
09/10/2019 18:06:00,0.30
09/10/2019 18:08:00,0.20
09/10/2019 18:10:00,63.90
09/10/2019 18:12:00,57.80
09/10/2019 18:14:00,0.00
09/10/2019 18:16:00,0.20
09/10/2019 18:18:00,0.20
09/10/2019 18:20:00,0.00
09/10/2019 18:22:00,61.10
09/10/2019 18:24:00,0.00
09/10/2019 18:26:00,0.20
09/10/2019 18:28:00,0.00
09/10/2019 18:30:00,0.00
09/10/2019 18:32:00,0.00
09/10/2019 18:34:00,60.60
09/10/2019 18:36:00,0.20
09/10/2019 18:38:00,0.00
09/10/2019 18:40:00,0.00
09/10/2019 18:42:00,0.00
09/10/2019 18:44:00,71.50
09/10/2019 18:46:00,59.50
09/10/2019 18:48:00,0.00
09/10/2019 18:50:00,0.00
09/10/2019 18:52:00,0.00
09/10/2019 18:54:00,0.20
09/10/2019 18:56:00,69.00
09/10/2019 18:58:00,59.00
09/10/2019 19:00:00,0.00
09/10/2019 19:02:00,0.20
09/10/2019 19:04:00,0.00
09/10/2019 19:06:00,0.20
09/10/2019 19:08:00,61.60
09/10/2019 19:10:00,58.40
09/10/2019 19:12:00,0.20
09/10/2019 19:14:00,0.00
09/10/2019 19:16:00,0.20
09/10/2019 19:18:00,69.50
09/10/2019 19:20:00,59.40
09/10/2019 19:22:00,0.20
09/10/2019 19:24:00,0.20
09/10/2019 19:26:00,0.20
09/10/2019 19:28:00,0.00
09/10/2019 19:30:00,70.70
09/10/2019 19:32:00,58.70
09/10/2019 19:34:00,0.20
09/10/2019 19:36:00,0.20
09/10/2019 19:38:00,0.20
09/10/2019 19:40:00,0.00
09/10/2019 19:42:00,64.20
09/10/2019 19:44:00,57.80
09/10/2019 19:46:00,0.20
09/10/2019 19:48:00,0.20
09/10/2019 19:50:00,0.20
09/10/2019 19:52:00,0.30
09/10/2019 19:54:00,61.00
09/10/2019 19:56:00,0.20
09/10/2019 19:58:00,0.30
09/10/2019 20:00:00,0.20
09/10/2019 20:02:00,0.20
09/10/2019 20:04:00,71.00
09/10/2019 20:06:00,59.20
09/10/2019 20:08:00,0.20
09/10/2019 20:10:00,0.20
09/10/2019 20:12:00,0.20
09/10/2019 20:14:00,0.20
09/10/2019 20:16:00,70.00
09/10/2019 20:18:00,58.60
09/10/2019 20:20:00,0.00
09/10/2019 20:22:00,0.00
09/10/2019 20:24:00,0.20
09/10/2019 20:26:00,0.00
09/10/2019 20:28:00,64.30
09/10/2019 20:30:00,58.40
09/10/2019 20:32:00,0.00
09/10/2019 20:34:00,0.00
09/10/2019 20:36:00,0.00
09/10/2019 20:38:00,0.20
09/10/2019 20:40:00,61.70
09/10/2019 20:42:00,0.30
